iter,prevalence,prob_nonhome,los_red,cost_inpt,cost_irf,cost_snf,cost_ltch,cost_intervention,delta_cost_per_patient,bed_days_saved_per_10K
7329,0.161836,0.80415,1.749675,1801.788141,1369.701338,613.535255,1870.092505,166.470493,483.25543776537745,2831.6116092960165
7330,0.161882,0.806364,0.0,1964.761313,1473.481938,531.815489,3198.297384,23.28396,-3.76924452511662,0.0
7331,0.162739,0.803241,0.856179,2025.18441,2611.497123,368.362838,1087.539885,38.390697,275.92894644701045,1393.3378652709757
7332,0.161634,0.804493,0.671199,1282.084692,1276.937689,469.835488,2537.100973,260.856093,96.92825231581041,1084.8851262988169
7333,0.163487,0.804372,0.763311,2903.291667,2199.502108,901.007393,2426.308137,106.226647,344.9388448501515,1247.912892900918
7334,0.162366,0.805954,0.286992,2191.006183,1638.146534,354.065367,2587.785216,171.978037,74.17273149411011,465.9783843406956
7335,0.162894,0.805007,2.037275,2777.634537,1369.606198,572.235374,3303.216389,57.283468,912.4542611099004,3318.598544831097
7336,0.161933,0.804714,1.081281,1885.055446,1056.824001,466.608799,2687.362798,46.007277,322.6147301140808,1750.9556261352484
7337,0.161338,0.803897,0.0,2049.240168,979.097376,444.878682,3060.502984,108.712927,-17.53955535052019,0.0
7338,0.162485,0.804581,1.183644,2209.911118,1004.620567,663.732943,1029.955748,117.430361,405.93879767068177,1923.2423133859836
7339,0.162103,0.803747,1.562691,2223.359552,780.340348,445.18441,1415.898069,65.858075,552.5399511469238,2533.174461543607
7340,0.161565,0.803901,0.96137,1871.674174,2101.992264,228.389132,2214.068778,125.514705,270.4365807129086,1553.2370510525936
7341,0.162354,0.802244,1.814056,2751.62239,1132.633251,528.383871,1844.471579,542.078136,722.3955847063112,2945.1857833482477
7342,0.162305,0.804565,0.0,1284.523284,1657.097298,507.873283,1636.364614,300.184688,-48.7213963699143,0.0
7343,0.16131,0.805283,1.568523,2721.51662,998.50065,349.048288,2546.1636,16.688769,685.9040234354369,2530.192510421428
7344,0.162644,0.804641,0.872173,1234.57089,2595.442123,284.543638,2389.842307,152.230198,150.36859466395322,1418.5321273014629
7345,0.161998,0.806024,0.550102,2934.023754,1665.15846,587.156568,3153.779697,127.275772,240.8478732676412,891.152482640186
7346,0.162253,0.805484,1.39511,1178.326385,1527.416701,471.760934,732.793439,143.607362,243.42546079530214,2263.6014008085867
7347,0.161786,0.804711,1.384564,1957.339961,1789.050358,724.932167,3105.135843,50.219689,430.32443941492505,2240.0261421330592
7348,0.16206,0.804365,1.75685,2359.121074,897.175398,351.875241,2372.05439,121.471975,651.9924049976893,2847.1543079675725
7349,0.16177,0.806339,1.73278,2054.169539,2484.492876,566.456156,1596.867408,50.53682,567.634397967401,2803.126767874189
7350,0.162081,0.805458,1.035294,1133.205534,686.056579,631.326796,2237.740088,37.587264,184.06139244712148,1678.0148626538974
7351,0.162194,0.804224,0.19364,1459.459617,1795.247256,479.945079,3438.056225,207.568409,12.171275512496656,314.07218089976885
7352,0.16148,0.805722,0.087583,2561.872558,957.756593,537.426603,2013.183585,195.147887,4.719780591405486,141.42879620546447
7353,0.161879,0.804178,0.135597,2054.554467,1688.065145,673.670883,1988.914992,114.68965,26.532193223441578,219.5025511572872
7354,0.162324,0.804347,0.781204,1027.681604,2600.417983,559.225638,1604.572545,105.506892,113.19217729224576,1268.0823460306385
7355,0.161867,0.805336,1.122077,2683.418592,1429.698494,362.632212,2586.13482,64.442995,476.9491323722861,1816.266375798684
7356,0.162854,0.805271,1.274676,2366.773725,851.477047,554.264352,1676.579734,13.438858,489.1209986748609,2075.8620337561783
7357,0.16244,0.806291,1.286678,1953.046709,809.234373,327.72182,1909.844788,126.599436,387.63768319358894,2090.0805678649435
7358,0.161801,0.80455,0.587131,1698.345192,1140.537849,537.614799,2277.17812,85.826888,147.4528575769656,949.9818148718641
7359,0.162825,0.804195,1.684614,3384.144891,1455.82844,748.617784,1531.292185,250.75522,887.4300448625,2742.965146734296
7360,0.162777,0.807379,1.80343,2354.31293,1361.915664,511.503359,963.243239,181.8619,661.5223783149253,2935.5712416033157
7361,0.162224,0.806932,0.492629,2132.903,1644.468343,614.746462,2232.238241,65.790311,159.78135991995268,799.1650613316128
7362,0.162132,0.802011,0.94555,3536.410453,1055.393932,624.678353,3725.96678,151.213972,517.6292457654254,1533.0400237326623
7363,0.162312,0.803956,1.339643,2949.568212,1464.512017,668.167657,1269.922363,243.596428,601.8150047113844,2174.398215930191
7364,0.161843,0.80395,1.727121,3681.740678,1516.577252,264.209463,1978.897256,155.242684,1004.0055931310098,2795.228284350647
7365,0.162337,0.803512,1.299263,2872.109825,894.151429,505.38349,2583.328374,177.652321,576.9419664860949,2109.1865755781396
7366,0.161842,0.80521,0.699576,2736.968739,1215.202822,616.761583,2037.152902,179.417797,280.8448658685245,1132.209628092717
7367,0.162223,0.804461,0.48535,2447.65847,1596.392016,207.708131,2796.645848,127.707754,171.9994968727477,787.3511241937282
7368,0.161371,0.805599,0.4577,2586.511356,1064.320653,454.045737,1639.701261,121.636706,171.4101053406277,738.5963774874466
7369,0.161323,0.804491,0.869483,1403.284808,1851.715014,535.510586,2244.864511,44.682567,189.62655157587687,1402.6721865180527
7370,0.162034,0.803423,0.741943,1562.85248,1980.222864,378.33586,2383.282718,105.956371,170.71758419001995,1202.1999228654208
7371,0.162115,0.804791,0.35722,1451.541839,868.525965,291.164934,1248.935267,184.831711,54.09589782632929,579.1073725282675
7372,0.162173,0.80489,1.356424,2408.978754,1343.28721,635.367347,1903.716818,99.513827,513.7791513189313,2199.7606004249324
7373,0.162043,0.805256,0.824794,2412.052613,1078.161683,630.141315,2265.611293,73.310624,310.4961719210397,1336.5199075595274
7374,0.16186,0.803314,1.21838,2560.375852,1251.435331,481.95867,1369.841564,48.69776,497.0408725479856,1972.066235528657
7375,0.16204,0.805029,0.349911,2709.538444,1335.646043,457.292642,1640.809623,138.344568,131.21258896042337,566.9968747271789
7376,0.161919,0.803891,1.504877,1060.693416,1171.38538,835.188235,1889.492198,56.187082,249.35905843531822,2436.677712889743
7377,0.161513,0.805154,1.415134,2774.594665,922.560516,813.319867,1933.818362,56.324945,625.0718740959093,2285.627881624309
7378,0.162375,0.806607,1.577847,2483.853474,1414.856956,318.725522,2957.364017,140.822373,613.5055690589757,2562.033741812593
7379,0.16233,0.805347,0.939792,2555.745316,1280.788842,358.051281,2209.791691,231.221686,352.36105082792795,1525.563850762474
7380,0.162394,0.80455,0.88156,1951.739497,1182.528801,543.809274,1304.650509,152.201482,254.6937658730451,1431.596272777812
7381,0.162172,0.806497,1.313041,1451.896513,1635.212676,347.084568,2861.971486,197.850835,277.07869897356244,2129.3841820465204
7382,0.161363,0.805309,1.647138,1985.774789,1739.816822,398.581609,1826.997146,202.543145,495.1104200728159,2657.8713709925046
7383,0.161646,0.803532,0.987765,3383.470857,1823.934068,597.368044,1969.444683,339.183751,485.403899128895,1596.6783004459935
7384,0.161753,0.804401,0.217932,1532.316766,1357.976957,434.458565,3167.952305,88.202615,39.748928246675206,352.5116219797614
7385,0.161807,0.804887,0.771953,1917.535295,1297.016203,425.380105,1731.61332,187.554708,209.1663583696274,1249.072060738834
7386,0.163154,0.804921,1.676024,2808.32157,1542.819321,493.86343,2392.132372,92.900944,752.7791320625442,2734.5027536980638
7387,0.162604,0.80577,1.385611,1435.542422,1710.61069,309.819404,1600.598511,27.748312,318.923755307393,2253.0559289778366
7388,0.161525,0.802635,1.154131,3044.431745,1510.785876,745.652914,2812.686059,5.162566,566.7114017655599,1864.2076133340868
7389,0.162071,0.804606,0.786857,1055.443266,1396.280038,491.279548,1934.048339,65.027457,124.05798302851242,1275.2655090869625
7390,0.162028,0.803991,1.853476,2061.21257,3708.680966,465.621839,1882.857342,128.585717,598.1769306029557,3003.1417751621407
7391,0.16099,0.802858,0.483349,2570.369311,1476.981063,402.511871,939.728083,5.019703,199.20354413064288,778.1436931186631
7392,0.162599,0.804865,1.009054,3194.773937,1379.793497,448.417749,2462.296164,34.527671,518.5544285101256,1640.706315177232
7393,0.161973,0.804788,1.240863,2055.759147,1960.368121,753.394123,1578.520442,181.822615,383.72985308465627,2009.8670756120894
7394,0.162028,0.805838,1.214902,2846.546325,1806.226936,481.791849,2542.266634,94.050988,545.0967818618561,1968.4753578466589
7395,0.162704,0.804656,0.604261,2385.633864,2483.752897,643.34042,2163.35535,113.818765,216.02611631696118,983.1553194807159
7396,0.162101,0.804404,1.415024,2722.136781,1534.620922,752.789516,2232.583089,45.473471,617.0229414103064,2293.7650748658552
7397,0.162063,0.804434,1.299015,2369.966972,1541.794022,755.525273,1861.280024,141.218488,476.0448120508133,2105.223953822491
7398,0.16155,0.802809,1.092555,2447.629736,2197.225564,419.64295,1909.958923,31.593672,426.9073385322377,1765.0189523803674
7399,0.16287,0.80426,1.214434,3186.383516,2216.048125,480.425786,1464.171846,45.985753,622.7614345394378,1977.9513144158623
7400,0.161676,0.804024,0.73261,2133.534096,1282.601746,726.06282,1286.845617,143.688758,229.47702071226277,1184.4577467979123
7401,0.161395,0.805813,1.929694,2564.994635,728.909482,574.686225,3151.935053,139.548094,776.3252793739516,3114.4220637171156
7402,0.162817,0.805092,1.678541,1339.97298,1593.724647,440.6397,2971.356536,123.779947,346.0544069600184,2732.9497586522953
7403,0.162877,0.804875,0.673553,2615.139791,1802.462457,285.780712,1291.870556,136.537608,264.65782863809585,1097.0602805589538
7404,0.162134,0.806272,0.920904,1441.059724,1207.484425,384.179068,1419.860565,58.486491,205.6812350878695,1493.0946905426506
7405,0.16245,0.804303,1.578527,1534.300616,1710.743213,629.35119,1946.129162,18.839095,390.3817756674312,2564.3095845716284
7406,0.162135,0.80407,1.336641,2824.819564,914.124692,589.911496,1723.009558,62.417586,602.0651493838133,2167.165822455952
7407,0.162001,0.803089,1.069841,2651.691232,1121.730916,506.47936,2056.893991,50.57506,451.3862590051036,1733.15610022662
7408,0.162011,0.803524,0.515333,1632.963734,1009.539683,415.607328,1583.396683,141.888611,113.34798646004651,834.8961835183376
7409,0.161511,0.807618,0.56661,1769.358999,1501.931305,431.751717,1962.219047,16.966082,159.18049735508345,915.1376660898926
7410,0.163367,0.803438,1.052612,1612.843528,982.488485,229.295411,1824.564925,90.404386,262.5789327834074,1719.6214720845855
7411,0.162385,0.806003,1.851112,3418.041913,1935.807232,400.115653,2364.68298,63.535301,1017.1239680065462,3005.934968076066
7412,0.161575,0.804566,1.599219,2977.999179,1203.82288,490.119563,2213.070055,37.434798,763.4461397455558,2583.931712371059
7413,0.162942,0.804462,1.330848,1619.767622,1254.687563,469.609887,2275.82371,27.613884,346.7478576726943,2168.5043121232547
7414,0.162442,0.804326,1.390272,2399.781716,1356.328924,1000.861477,1748.969294,21.322269,538.5007061879771,2258.3901733323387
7415,0.162304,0.802528,0.0,2020.437785,1038.528787,510.323252,1274.390605,34.966103,-5.675155335177874,0.0
7416,0.162546,0.804271,1.172933,1667.976028,1414.395493,590.824953,3270.499792,79.886754,305.024108595158,1906.5585662512296
7417,0.161975,0.803516,1.168357,1946.342951,1234.390122,549.872933,2789.359479,243.498338,328.8939750368131,1892.444470776142
7418,0.161528,0.802576,0.281669,2249.539569,1164.532321,510.607546,1938.808932,69.191274,91.17191789456251,454.9742606515966
7419,0.16245,0.805389,2.133304,1435.700262,1549.921039,527.728108,1499.41636,100.886171,481.15979910447015,3465.5474477685525
7420,0.162361,0.806429,1.250691,1838.265123,1038.149448,888.322832,2559.675778,183.261046,343.5297698655591,2030.6331044779113
7421,0.16295,0.803868,1.301455,3177.042036,1275.580383,241.680036,1046.495959,201.558031,640.9170722954265,2120.7176530179
7422,0.162214,0.805477,0.641218,2979.330231,1319.587517,397.117799,3529.292806,214.481862,275.10098057354537,1040.1426516982895
7423,0.162902,0.805984,1.151787,2435.77903,1527.556275,401.258642,2220.048272,142.238903,433.8491322918412,1876.2788401468677
7424,0.162681,0.806286,1.09559,2230.167492,1426.782414,431.987049,1379.321688,110.019535,379.58807869521445,1782.315242406897
7425,0.16132,0.807612,1.980996,1963.85063,1556.625463,295.816169,1520.61076,104.785578,610.6910567727398,3195.737137041427
7426,0.160792,0.804889,1.500808,2751.948648,1166.135415,497.203685,1716.260651,40.148345,657.6385123853861,2413.1774396425108
7427,0.162371,0.803288,1.118454,1510.07005,1201.080659,295.449318,3778.317685,230.313769,236.83907084658802,1816.0438003427212
7428,0.161641,0.805658,0.261629,2250.450893,724.627031,694.685012,1838.555817,117.087016,76.24533482243255,422.89919789824205
7429,0.161948,0.804063,0.391179,1091.728894,1235.864048,585.889517,2372.927609,193.615289,37.80618161966626,633.507056023853
7430,0.16236,0.805329,0.0,1877.881764,1293.861678,520.987037,1046.266549,67.524548,-10.96327922527427,0.0
7431,0.162236,0.8051,0.849925,2396.177238,1441.753756,493.723945,2348.404575,34.014498,324.88739458226803,1378.8870774917907
7432,0.162407,0.805439,1.275303,3660.375459,1090.279562,273.376677,2728.849726,62.84943,747.9247663754159,2071.1863741020784
7433,0.161965,0.802222,1.055849,2471.886636,2248.948046,309.850485,1776.795939,32.751306,417.4139373166207,1710.104715461535
7434,0.16231,0.805199,1.339472,2697.984965,1602.219699,384.799832,1565.813019,251.505812,545.7456682150381,2174.094854788894
7435,0.162672,0.802772,2.088196,3299.076525,1019.264304,364.023975,1726.082522,75.989571,1108.306270965524,3396.9131873078945
7436,0.162536,0.805642,0.541597,2080.40748,1132.172341,623.599461,2081.413789,78.719622,170.34127470990464,880.2892201110448
7437,0.162384,0.803395,0.538543,1577.17374,1217.46531,437.368137,2002.420315,40.032144,131.42425635721747,874.5061912933525
7438,0.161647,0.804213,1.077762,1845.051506,1664.080643,599.585642,2043.943576,241.202874,282.45009493801837,1742.172954351401
7439,0.162301,0.805618,0.233036,2563.425856,1323.969695,396.671907,1574.308515,116.643053,78.02263149575724,378.2203036989033
7440,0.162094,0.805325,0.984457,1954.757824,2147.516866,334.08297,1786.330943,13.412085,309.75481398928116,1595.7415412409239
7441,0.161881,0.805254,0.785623,2818.196039,1267.01797,481.517829,2383.047643,213.149406,323.9053036892708,1271.7712602295285
7442,0.16185,0.804535,0.376708,2425.605349,1589.14951,623.36233,1514.284891,188.429008,117.39224091837784,609.7010887804089
7443,0.162286,0.805722,0.363602,1649.23965,1441.08659,298.782904,1541.724694,127.602831,76.60929696584235,590.0745524923332
7444,0.161988,0.804223,0.749945,2035.114513,1066.999427,526.318444,932.407487,164.54207,220.57626248692767,1214.8216900066936
7445,0.162512,0.806729,0.666614,3134.694576,1159.626598,331.162178,1931.579609,240.956171,300.4324610980741,1083.3297161082842
7446,0.161964,0.804479,0.83408,2276.907087,987.001124,314.863288,3528.247513,21.504191,304.1061121269399,1350.907170172885
7447,0.162584,0.804476,1.684844,3206.168986,2327.358967,454.276491,2720.606902,168.457985,850.8731410286555,2739.287071685936
7448,0.161641,0.803414,1.537281,1566.141743,2185.441746,516.317575,1566.89139,175.595825,360.78290568519736,2484.873074220771
7449,0.162534,0.804166,1.210132,5453.033449,1700.252021,439.589968,1903.656593,53.058991,1063.9219896205927,1966.8793643769254
7450,0.16258,0.804342,1.351855,2254.159004,2124.422881,593.13411,1469.293118,34.630988,489.7978567288679,2197.8402921934185
7451,0.162973,0.803286,0.503085,2971.396457,1439.244494,653.607921,1276.280978,66.122071,232.84644801582783,819.8924850464952
7452,0.161866,0.80266,1.3218,3544.098881,1156.785163,323.841348,3216.465221,55.207602,749.3416881989726,2139.550758069197
7453,0.162644,0.804774,0.510568,3194.645012,1310.102173,425.211985,2103.226008,38.761308,258.98143365414967,830.4075136358285
7454,0.162627,0.805104,1.308388,2155.134609,1164.453873,653.839899,1064.615185,36.619613,452.6137753179524,2127.7980844774174
7455,0.162033,0.805015,1.927543,2830.901504,2249.942759,925.995061,1865.185538,93.750885,868.9725334340341,3123.256946813493
7456,0.161918,0.804554,1.512633,3352.830859,1141.856267,405.803412,2351.24906,48.233832,813.3747072162811,2449.2277621903854
7457,0.162425,0.804885,1.458884,2885.405438,1985.132547,306.200025,2186.171277,55.758554,674.6682548771101,2369.5971793808562
7458,0.161982,0.804568,0.481223,1647.225917,898.584435,816.130928,4153.390978,98.407722,112.46010580283533,779.4946671059145
7459,0.162889,0.804329,1.012404,2767.669147,1535.861432,522.979326,2883.835499,119.584304,436.9347903182316,1649.0905893073416
7460,0.161813,0.804574,1.160112,2374.370458,1148.687262,441.361674,1905.896474,118.929338,426.4763467898616,1877.2163447234725
7461,0.16255,0.805593,1.544575,1999.312101,2421.379977,596.217856,3051.157743,100.910648,485.5646999639132,2510.702037816449
7462,0.161605,0.806562,0.663052,3315.260465,1078.933042,621.479452,1541.424989,24.709377,351.2461721292867,1071.5276927784637
7463,0.162318,0.806867,0.977676,1453.473017,1648.842624,723.885171,1635.800513,89.292311,216.16363189769982,1586.9392489311851
7464,0.162297,0.805514,1.83872,2909.305234,1417.05664,403.464627,2902.050311,80.206143,855.1736643947263,2984.186286547447
7465,0.162381,0.805252,1.057694,2202.675937,1871.129083,279.459189,1190.219542,125.514267,357.92611480768323,1717.489120296859
7466,0.162225,0.804562,0.0,3133.456243,1388.518705,403.826599,3151.307174,26.949631,-4.3718919355607495,0.0
7467,0.162577,0.804759,0.466255,1997.417996,2106.494517,532.357005,2237.44899,44.947772,144.10182127445353,758.0251752592151
7468,0.16302,0.806982,0.698329,2864.594912,1367.613566,442.496385,1291.845088,59.661889,316.38427170783,1138.4170187227583
7469,0.161576,0.807601,0.525485,1795.102491,1613.374143,408.597688,1935.899999,51.668489,144.06646646620246,849.0594338283289
7470,0.162646,0.804239,1.162591,2357.691294,919.777965,547.623487,2422.505061,66.973918,434.92380924502925,1890.9041766908595
7471,0.161399,0.805996,1.607955,2275.476642,1481.564321,378.892234,1696.715306,69.29515,579.3530712688766,2595.2243820616673
7472,0.161617,0.805135,1.699468,2775.663869,912.367241,380.834825,3859.082276,18.182859,759.4319920758214,2746.624528950979
7473,0.161793,0.804783,1.734631,2319.621905,1788.36698,258.992835,1795.452922,100.654048,634.7185429738904,2806.50756148483
7474,0.161933,0.804533,0.741729,2294.598893,1292.606422,575.05154,1420.750642,190.996667,244.67708401978868,1201.1067010290317
7475,0.162361,0.804279,0.925617,1854.612094,616.871934,471.8889,1419.100069,55.213763,269.75420044412704,1502.8412885019627
7476,0.161536,0.80627,0.991111,3205.955198,1622.893114,569.404131,1295.683568,50.811298,505.066823298053,1601.0039337895996
7477,0.162083,0.802691,2.503776,3211.562814,1833.857285,562.665192,1664.44368,154.094085,1278.3403627594264,4058.2000055606486
7478,0.16203,0.806055,1.240617,3588.306492,1471.228309,386.380805,1933.823367,117.169095,702.3259060294415,2010.1705672322503
7479,0.162019,0.805064,0.973213,2323.738137,1256.919242,867.521302,2950.52698,58.925064,356.85777924566713,1576.7902385337925
7480,0.162208,0.804131,0.589356,1732.77158,2086.414093,342.007546,928.769873,23.897213,161.7740190453253,955.9849005041323
7481,0.161626,0.803458,1.645773,1963.03404,1116.51196,321.98521,1621.731438,72.095674,510.5140033372555,2659.9973760842977
7482,0.161873,0.805792,0.417323,3055.957276,1919.239986,315.217394,2098.363359,104.615858,189.50591763838838,675.5344145153886
7483,0.162215,0.803957,1.169368,2947.906039,1749.132524,442.093183,1272.733244,153.334944,534.3110487436786,1896.8861859654996
7484,0.162907,0.801121,1.002438,1225.814498,2051.782027,467.949208,1485.233824,16.230167,197.5370251037035,1633.0451109390308
7485,0.162946,0.804402,0.871828,1248.418615,997.692908,632.038217,1843.964556,93.599596,162.09978242269037,1420.6089130833916
7486,0.161912,0.807035,1.995777,1495.991899,882.734404,389.522687,1796.211579,71.645972,471.815421062105,3231.4064014331557
7487,0.161883,0.803919,1.314053,1975.944437,1733.116902,462.583885,1798.776442,90.557535,405.66936978588586,2127.2314511019213
7488,0.162727,0.803921,1.553994,1997.073452,2030.611456,530.915762,2162.825467,135.67022,482.9373158834672,2528.7731496780243
7489,0.16246,0.805206,0.448979,2326.257793,1544.148272,890.195083,864.544667,143.027395,146.44375977371462,729.411937538201
7490,0.162323,0.806869,1.555801,1876.715275,1663.825168,706.454535,1295.083253,84.837461,460.18003064362824,2525.4290719693226
7491,0.162025,0.80542,1.732728,1999.571811,1331.17571,395.152724,2166.798519,15.511945,558.856423911273,2807.4497793938535
7492,0.161904,0.805083,1.168977,2372.530155,2376.063432,523.845783,1811.727157,124.374051,428.89459247389084,1892.626349875937
7493,0.161276,0.803544,0.807633,2459.648692,1655.951043,716.033145,1480.280997,68.277221,309.3620089261523,1302.5171950444508
7494,0.162189,0.805121,0.623564,2061.480747,1198.181911,409.424483,1838.704565,64.994318,197.94669370551983,1011.350901261549
7495,0.162127,0.807712,1.039078,1533.019284,1738.220089,360.282145,2056.794775,84.964403,244.4817822542191,1684.6287116658857
7496,0.16193,0.802207,0.9295,3120.578617,2352.127561,468.647183,1812.757519,69.338769,458.4616276841456,1505.136347763111
7497,0.162804,0.804382,0.727508,1912.146438,1465.502807,474.820781,1853.204854,100.795045,210.06712534754163,1184.4121781292433
7498,0.162132,0.80506,1.265259,3214.930865,2900.517651,410.484061,1465.469417,137.069021,637.2848547214865,2051.391391178761
7499,0.162078,0.804606,1.12838,3340.897857,1268.330789,618.112489,1848.731949,148.130307,586.9914476971787,1828.849809347152
7500,0.161805,0.806025,0.836397,2776.064118,1333.429599,404.097796,3549.915045,72.400788,363.9775812580451,1353.3273711134766
7501,0.162492,0.803531,0.844844,3206.69641,1546.446657,422.768577,2207.381355,51.090853,431.91537859394083,1372.806115388684
7502,0.161406,0.805057,0.171313,2405.607941,1360.944488,833.654162,2009.107131,151.566358,42.053560697547454,276.5091366678074
7503,0.161605,0.806653,0.941487,2359.354516,1458.57346,316.528035,1290.652345,211.300815,324.8258743846054,1521.4886242321336
7504,0.162576,0.805778,0.402003,2771.78598,1576.596962,573.240669,1378.724713,123.165264,161.12958096735514,653.561760536648
7505,0.162189,0.805359,0.829027,2345.052707,1165.512268,666.428456,1222.083973,39.563991,308.89624177834463,1344.5884465956244
7506,0.162081,0.805113,1.17196,1848.813219,1050.645709,748.345715,936.269992,44.099933,344.0382662112802,1899.521331678052
7507,0.161831,0.804925,0.095093,2439.600861,1764.51984,707.305098,2718.302272,101.554441,21.108235907035294,153.88967376240774
7508,0.162287,0.80524,0.875638,2177.205013,1885.405212,758.059896,1374.446478,41.163191,302.7100194479537,1421.0432909459435
7509,0.162511,0.803645,1.191852,3372.39782,1082.989935,618.620702,2143.99381,234.465944,615.0915656431838,1936.8852467642223
7510,0.16246,0.804867,0.247878,1969.352343,1295.209463,484.204391,2598.023322,85.557237,65.40673896762893,402.7029628479567
7511,0.162244,0.804005,0.707216,984.604808,977.934253,445.576653,2522.693066,42.632396,106.05799865489504,1147.412966842758
7512,0.162696,0.806006,0.344423,3274.838809,1085.549472,504.426791,2471.534071,144.391876,160.01806212990238,560.3637783496679
7513,0.161676,0.80344,1.446899,1393.927419,2013.553603,614.889906,3635.454974,160.910019,300.0652254285017,2339.2937245093513
7514,0.161674,0.803307,0.693956,1459.050594,1552.16649,760.426637,784.729017,219.179201,128.26251809282425,1121.9500569138088
7515,0.162571,0.803886,0.669535,2012.292043,1884.737521,540.263126,1390.092731,106.329263,201.7454267425647,1088.4674850246156
7516,0.162003,0.804329,1.435536,1594.004758,1302.720539,736.735244,1304.618417,63.303127,360.447678408691,2325.607609110134
7517,0.162058,0.804959,0.879575,2070.817453,1365.934182,788.877754,1646.041644,169.745136,267.6695047569641,1425.4177487940772
7518,0.161869,0.806871,1.911402,2039.999737,1462.015087,824.981445,2104.783837,27.421244,626.7291546412998,3093.9601704360666
7519,0.162222,0.803508,1.271981,3578.84585,1068.101099,422.869656,2371.322737,11.874884,736.546355555651,2063.438210218521
7520,0.161666,0.80593,1.232998,2131.175905,1549.30543,728.597873,1297.215154,84.314821,411.1859814867733,1993.3448882370758
7521,0.162473,0.803596,1.249365,3685.347765,1060.556017,600.70451,1886.639487,384.62873,685.5898786093188,2029.8808586637558
7522,0.161964,0.804742,1.653978,1236.043941,1276.134128,484.089357,1698.65178,200.76131,298.60202039610687,2678.854555184815
7523,0.16179,0.805359,0.0,2910.078517,1144.727255,479.232716,2023.914728,112.315747,-18.17155708423694,0.0
7524,0.162313,0.802146,1.347938,1993.635008,2162.447647,345.778371,1430.42719,84.25802,422.5068532497164,2187.8780210990203
7525,0.162533,0.804378,0.592744,2981.597149,1891.738621,606.504929,2037.972378,57.911618,277.8365595739805,963.4069046541541
7526,0.161991,0.804442,0.408895,3131.712156,1201.22187,448.467663,1500.972222,36.36125,201.54642485055385,662.3745168537284
7527,0.161943,0.806649,0.9305,2622.502646,2155.245453,508.958021,2381.761125,95.215825,379.75997139692754,1506.8793087914894
7528,0.162997,0.804689,0.957816,3533.264455,1281.372782,245.254655,1356.535429,133.686083,529.826624241148,1561.2107782210048
7529,0.161429,0.804072,0.124732,2261.951653,1062.229143,418.047083,1393.062748,58.544457,36.09442211809765,201.35351100314824
7530,0.162253,0.805069,0.406127,3232.914313,748.07468,668.796791,1473.116438,41.547874,206.29242577507858,658.9524771704898
7531,0.161393,0.802644,0.293641,2050.950281,1527.250932,382.252606,2586.686623,74.862822,85.11554190397364,473.91632794496127
7532,0.162704,0.804776,0.579686,2045.63265,1720.679643,635.324495,2030.003694,152.642766,168.10248140573603,943.1705290061306
7533,0.162182,0.805101,1.252419,3132.875654,1945.613848,475.699799,1052.430887,66.383756,625.5830595336221,2031.1987602105585
7534,0.161769,0.804454,0.809912,1610.145548,1832.937261,824.232271,2630.148574,192.14646,179.87619148877087,1310.1895859472868
7535,0.161672,0.804808,1.143746,2488.205501,3413.523397,395.033159,1644.597522,29.748903,455.2878431367658,1849.1133372978052
7536,0.162373,0.806749,0.604117,2590.837747,1211.028363,502.197705,2103.772926,31.528975,249.02231973946093,980.9251227748698
7537,0.161892,0.802492,1.682078,3137.078239,835.881488,590.71825,1307.03455,77.704266,841.694842761256,2723.1535055645872
7538,0.161354,0.805652,0.771846,1975.069489,1239.055112,672.695259,2508.016536,58.581707,236.52329198898923,1245.4025867068376
7539,0.163062,0.802441,1.447717,2974.228285,1802.853518,328.722311,1560.21636,118.280043,682.8329630394302,2360.6795009106995
7540,0.162766,0.806323,1.03155,1782.622858,1511.177172,712.92882,2161.562152,60.492752,289.4575933734889,1679.007578047411
7541,0.161195,0.804158,0.611355,2776.470076,1860.474828,604.28302,1985.546903,54.9161,264.7608764788957,985.4709435570444
7542,0.162362,0.805378,2.083776,2113.482331,2196.842875,661.497014,1573.53814,59.789605,705.3371739855351,3383.2537996072438
7543,0.161922,0.805281,1.618044,1990.81662,933.339156,352.344064,1444.065897,49.33815,513.5984133421597,2619.966754966293
7544,0.162034,0.803189,0.89303,2923.217401,1296.620497,405.945067,2451.081696,36.128511,417.1404645116014,1447.017002295499
7545,0.162074,0.806111,1.460588,1450.30174,1016.964548,552.484971,2033.65487,182.610029,313.72359645061124,2367.230863539801
7546,0.162079,0.804107,0.992188,2502.080699,1037.798237,437.311416,1750.348058,88.094069,388.0889146948752,1608.1301240874895
7547,0.16167,0.804119,0.863796,1382.320029,1429.290031,639.569702,1570.628436,64.22462,182.65809428305457,1396.5022936870873
7548,0.161339,0.804552,0.649122,2146.57833,1266.856528,645.309901,1526.22456,68.989728,213.6777621397211,1047.287693721127
7549,0.161792,0.804611,0.994444,1688.073903,1463.361164,668.038234,1278.884443,102.32577,255.04411515710706,1608.9320275140885
7550,0.162111,0.805074,1.156486,2094.864122,1660.34838,457.547667,1598.083347,98.727494,376.7389409762971,1874.7935203258908
7551,0.161926,0.803778,1.107173,1878.072669,1609.395817,457.978625,1634.14692,162.80254,310.33896640685697,1792.8003135519257
